session_id,title,url,session_type
EX82386,When Surgical Intelligence Becomes Embodied: The Agenti...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82386/,Theater Talk
EX82436,The Next Era of Surgery: AI-Driven Innovation in the Op...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82436/,Theater Talk
EX82133,Build AI Factories for Always-On Throughput and Maximum...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82133/,Theater Talk
EX82249,NVIDIA Inception Presents: Startup Pitches,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82249/,Theater Talk
EX81989,Building the Next Frontier for the World’s Largest Sove...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex81989/,Theater Talk
EX82315,No One Will Use Your AI Agents if They Don’t Feel Human...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82315/,Theater Talk
EX82048,Design an Enterprise-Grade Platform for Generative and...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82048/,Theater Talk
EX82250,NVIDIA Inception Presents: Startup Pitches,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82250/,Theater Talk
EX82083,From Silicon to Solution: Building a World-Class Infere...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82083/,Theater Talk
EX82240,Why AI Platforms are Reclaiming Their GPU Infrastructur...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82240/,Theater Talk
EX82093,Redefining Vector DB Management: Uniting Massive Scalab...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82093/,Theater Talk
EX82251,Reverse Pitches: VC Pitches for Startups,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82251/,Theater Talk
EX82047,Building Sovereign AI: Scaling 100B+ Model Training on...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82047/,Theater Talk
EX82049,Scaling the AI Factory: Eliminating Power and Thermal B...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82049/,Theater Talk
EX82138,"Simply Build, Run, and Optimize Your NVIDIA AI Factorie...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82138/,Theater Talk
EX82450,Transforming Industry With Physical AI (Presented by Ag...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82450/,Theater Talk
EX81895,Transform Data Center Economics With NVIDIA Grace- and...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex81895/,Theater Talk
EX82226,Scale a Thinking Enterprise on BlueVerse (Presented by...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82226/,Theater Talk
EX82069,"Maximize Tokens-per-Watt With AI Factory Digital Twins,...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82069/,Theater Talk
EX82178,Al + Quantum: Unlocking the Next Era of Scientific and...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82178/,Theater Talk
EX82260,"Simplifying high-density fiber cabling for AI PODs, imp...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82260/,Theater Talk
EX82305,AI No Longer Benefits From High-Capacity SSDs—It Requir...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82305/,Theater Talk
EX82364,Life Sciences: Scale Multi‑Agent for Accelerated Clinic...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82364/,Theater Talk
EX82378,Private AI: Run Modern Models On-Prem Without Moving Se...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82378/,Theater Talk
EX82365,Making AI Agents Explainable for Manufacturing at Scale...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82365/,Theater Talk
EX82385,"Make AI Factories Production-Ready: Inference, Networki...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82385/,Theater Talk
EX82328,Liquid Cooling Readiness for Vera-Rubin Reference Archi...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82328/,Theater Talk
EX82343,Designing Modular Infrastructure for the AI Factory Era...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82343/,Theater Talk
EX82326,"How AI-Infused Platforms Redefine Modernization, Delive...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82326/,Theater Talk
EX82377,From Smart Factory to Lights-Out Factory: Operationaliz...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-ex82377/,Theater Talk
DLIT81484,How to Run AI-Powered Computer-Aided Engineering Simula...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81484/,Training Lab
DLIT81800,Assembling Industrial Digital Twins with OpenUSD and NV...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81800/,Training Lab
DLIT81879,Create Vision AI Applications With Generative AI Coding...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81879/,Training Lab
DLIT81936,Fine-Tune a Telco Reasoning Model: A Guide to Synthetic...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81936/,Training Lab
DLIT81639,Automate 3D Data Pipelines With USD Exchange SDK,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81639/,Training Lab
DLIT81725,Develop Production Agents with Eval-Driven Design,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81725/,Training Lab
DLIT81774,Build a Video Analytics AI Agent With Vision Language M...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81774/,Training Lab
DLIT82259,Scalable and Resilient Training with NeMo Megatron-Brid...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82259/,Training Lab
DLIT81814,Build Agentic Workflows for Financial Applications,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81814/,Training Lab
DLIT81816,Build Robot-Ready Assets for Physically Accurate Simula...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81816/,Training Lab
DLIT81861,"Compress, Cut, and Distill: The Latest Gen AI Model Com...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81861/,Training Lab
DLIT82184,How to Provision and Install NVIDIA Run:ai,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82184/,Training Lab
DLIT81565,The Kaggle Grandmasters Playbook: Battle-Tested Modelin...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81565/,Training Lab
DLIT81803,OpenUSD Asset Integration and Data Review With Clash De...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81803/,Training Lab
DLIT81958,Deploy State-of-the-Art Gen AI on Your RTX PRO Workstat...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81958/,Training Lab
DLIT82006,"Build Cost-Effective, Scalable RAG Pipelines: From Inge...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82006/,Training Lab
DLIT81546,Supercharge Tabular ML Models With GPU-Accelerated Feat...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81546/,Training Lab
DLIT81697,Configure and Tune Robot Assets With OpenUSD and PhysX,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81697/,Training Lab
DLIT81818,Tabular Foundation Models for Financial Services,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81818/,Training Lab
DLIT82342,Transform Massive Raw Data Into Diverse High-Quality Po...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82342/,Training Lab
DLIT81682,Accelerate Drug Discovery With NVIDIA Libraries and Pla...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81682/,Training Lab
DLIT81754,From Ingestion to Inference: Mastering the High-Perform...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81754/,Training Lab
DLIT81801,Real-Time Simulation for Real-Time Results: How AI Phys...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81801/,Training Lab
DLIT81948,Create Generative AI Workflow for Design and Visualizat...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81948/,Training Lab
DLIT81541,Build Surgical and Medical Robotics With NVIDIA Isaac f...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81541/,Training Lab
DLIT81660,Data to Decisions: GPU-Accelerated Decision Optimizatio...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81660/,Training Lab
DLIT81698,Scalable Environment Setup and Policy Evaluation in Sim...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81698/,Training Lab
DLIT81798,Building and Deploying Digital Twin Applications With O...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81798/,Training Lab
DLIT81945,Faster Together: Train and Deploy a Speculative Decodin...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81945/,Training Lab
DLIT82008,Deploy and Customize Your AI Factory: Make Your AI Fact...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82008/,Training Lab
DLIT81587,Accelerated Omics and Single-cell Analysis Using NVIDIA...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81587/,Training Lab
DLIT81609,Build End-to-End Medical AI Workflows with NVIDIA MedTe...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81609/,Training Lab
DLIT81641,Find the Bottleneck: Optimize AI Pipelines With Nsight...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81641/,Training Lab
DLIT81738,Deploy and Optimize LLMs and VLMs on NVIDIA Jetson Thor,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81738/,Training Lab
DLIT81764,Unlock Real-Time Financial Decisions With GPU-Accelerat...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81764/,Training Lab
DLIT82000,Split and Win: Dynamo's Prefill-Decode Disaggregation a...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82000/,Training Lab
DLIT81550,Build Domain AI Agents that Accurately Use Tools with R...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81550/,Training Lab
DLIT81592,"Advancing Multimodal Systems: Alignment, Information Ty...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81592/,Training Lab
DLIT81644,Generate Synthetic Data for Physical AI with NVIDIA Cos...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81644/,Training Lab
DLIT81650,Develop AI-Powered Operational Dashboards for Digital T...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81650/,Training Lab
DLIT82181,How to Accelerate AI Workflows With NVIDIA Run:ai,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82181/,Training Lab
DLIT82308,Hands-On NVIDIA DGX Spark (Sponsored by GCL),https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82308/,Training Lab
DLIT81579,Optimize PyTorch Models for High-Performance Inference...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81579/,Training Lab
DLIT81668,Harness NVIDIA AI Advanced Tools for Generative AI in D...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81668/,Training Lab
DLIT81699,Building and Testing Multi‑Robot Scenarios with Isaac S...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81699/,Training Lab
DLIT81881,Scaling Robotic AI Development from Prototype to Produc...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81881/,Training Lab
DLIT82002,Efficient Workload Management for AI Factories: What Ev...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82002/,Training Lab
DLIT82062,MLOps Best Practices: Build an AI Agent,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82062/,Training Lab
DLIT81642,Accelerate Apache Spark With GPU and AI: A Hands-On Wor...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81642/,Training Lab
DLIT81700,Accelerate Robot Learning With NVIDIA Isaac Lab and New...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81700/,Training Lab
DLIT82021,Ultra Scale Runbook for PyTorch on NVIDIA GPUs for Trai...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82021/,Training Lab
DLIT82143,High-Performance LLM Serving and Training with SGLang,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82143/,Training Lab
DLIT82183,Advanced Workload Orchestration With NVIDIA Run:ai,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82183/,Training Lab
DLIT82488,Always-On Autonomous AI Agents: Exploring the OpenClaw...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82488/,Training Lab
DLIT81545,Profiling Python and AI workloads with Nsight Compute,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81545/,Training Lab
DLIT81567,Accelerating LLM Training and Inferencing With Reduced...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81567/,Training Lab
DLIT81572,Powering Specialized Agents: Architecting Synthetic Dat...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81572/,Training Lab
DLIT81776,Adding Safety and Perception to Industrial Robots,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81776/,Training Lab
DLIT82292,Teach AI to Code in Every Language With NVIDIA NeMo,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82292/,Training Lab
DLIT82405,Inspecting Multimodal Data with Nemotron and Gemma 3,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82405/,Training Lab
DLIT81485,Hands-On With Earth-2: Building Local and National Weat...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81485/,Training Lab
DLIT81757,Advance World Simulation With 3D Gaussian Splatting for...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81757/,Training Lab
DLIT81808,Train and Deploy Contact-Rich Robot Manipulation Skills...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81808/,Training Lab
DLIT81837,How to use NVIDIA Warp to Build GPU-Accelerated Computa...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81837/,Training Lab
DLIT82150,Accelerate Video Frame Extraction and Labeling,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82150/,Training Lab
DLIT82311,Train and Test End-to-End Autonomous Vehicles with Alpa...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82311/,Training Lab
S81737,Game Agent Models - Picking & perfecting the right AI m...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81737/,Tutorial
S82001,Deep Dive: Streaming Immersive Robotics Teleoperations,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s82001/,Tutorial
S81702,"Agentic AI Using Open Source Models: Finetuning, Deploy...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81702/,Tutorial
S81689,Build Industrial-Scale Generative Recommenders with GPU...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81689/,Tutorial
S82078,Transform Your Organization With End-to-End AIOps,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s82078/,Tutorial
S82033,"Optimize KV Caches for LLM Inference: Dynamo KVBM, Flex...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s82033/,Tutorial
S81704,Voice-Native Agents: Rearchitecting Conversational AI w...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81704/,Tutorial
S81762,Supercharge LLM Inference With Dynamo,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81762/,Tutorial
S81705,Performance Optimization of cuTile Kernels,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81705/,Tutorial
S81488,An Introduction to Robot Simulation,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81488/,Tutorial
S81553,Quick Start to Accelerated Quantum Supercomputing,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81553/,Tutorial
S81666,Maximize Memory Bandwidth on Modern GPUs: Practical Tec...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81666/,Tutorial
S81518,Optimize Mixture-Of-Experts for Low-Latency Inference D...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81518/,Tutorial
S81613,An Introduction to the Newton Physics Engine for Roboti...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81613/,Tutorial
S81868,Decoding Quantum Errors With AI,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81868/,Tutorial
S82158,High Performance AI-RAN Made Simple; Python to CUDA Sig...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s82158/,Tutorial
S81478,How to Build End‑to‑End Physical AI Systems for Humanoi...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81478/,Tutorial
S81693,Hardware-Efficient and Lossless Video Generation at Sca...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-s81693/,Tutorial
WP81821,Watch Party: Physical AI for Healthcare Robotics—Part 1...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81821/,Watch Party
WP82146,Watch Party: Artist to Audience: The Developer Platform...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp82146/,Watch Party
WP82017,Watch Party: 加速工業工程：AI 超級運算時代的產品設計與製造,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp82017/,Watch Party
WP81706,Watch Party: Evaluation-Driven Development: Best Practi...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81706/,Watch Party
WP81645,Watch Party: From Concept to Production: Humanoid Robot...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81645/,Watch Party
WP81561,Watch Party: 擴展規模與跨域：千兆級 AI 系統的網路創新,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81561/,Watch Party
WP81859,Watch Party: CUDA: New Features and Beyond,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81859/,Watch Party
WP81479,Watch Party: Physical AI for the Real World: A Vision F...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81479/,Watch Party
WP82329,Watch Party: Transforming Retail Commerce and Supply Ch...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp82329/,Watch Party
WP81433,Watch Party: cuTile Programming,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81433/,Watch Party
WP81719,"Watch Party: Nemotron Unpacked: Build, Fine-Tune, and D...",https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81719/,Watch Party
WP81789,Watch Party: 開源 AI 塑造智慧數位勞工新時代,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81789/,Watch Party
WP81806,Watch Party: 開放模型、代理與物理 AI 如何驅動醫療創新飛輪,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81806/,Watch Party
WP81862,Watch Party: Bringing Physical AI to Smart Spaces,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81862/,Watch Party
WP81667,Watch Party: 開源世界模型如何驅動物理 AI 下一個突破,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81667/,Watch Party
WP81598,Watch Party: 利用數位孿生和即時模擬加速物理 AI 時代,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81598/,Watch Party
WP81708,Watch Party: NVIDIA 101: From Chips to Software—How NVI...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81708/,Watch Party
WP81836,Watch Party: 用於即時影像理解的視覺 AI 代理,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81836/,Watch Party
WP81911,Watch Party: 創新引擎：加速運算如何重塑全球產業,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81911/,Watch Party
WP81573,Watch Party: Building the Future of Manufacturing,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81573/,Watch Party
WPP81488,Private Watch Party: An Introduction to Robot Simulatio...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wpp81488/,Watch Party
WPP81628,Private Watch Party: MLOps 101: Platforms and Processes...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wpp81628/,Watch Party
WPP81718,Private Watch Party: NVIDIA Agentic AI solutions for He...,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wpp81718/,Watch Party
WP81573A,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81573a/,Watch Party
WP81667A,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81667a/,Watch Party
WP81667B,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81667b/,Watch Party
WP81667D,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81667d/,Watch Party
WP81719A,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81719a/,Watch Party
WP81719B,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81719b/,Watch Party
WP81836A,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81836a/,Watch Party
WP81911A,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp81911a/,Watch Party
WP82017A,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wp82017a/,Watch Party
WPP81702A,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wpp81702a/,Watch Party
WPP81702B,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wpp81702b/,Watch Party
WPP81702C,,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-wpp81702c/,Watch Party
C82414,NVIDIA Certification Overview: What You Need to Know,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-c82414/,Certification
C82415,Get NVIDIA-Certified at GTC for Free: Associate Certification,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-c82415/,Certification
C82417,Get NVIDIA-Certified at GTC for Free: Professional Certification,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-c82417/,Certification
C81931,Your Path to Physical AI and OpenUSD Certification at GTC,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-c81931/,Certification
C81544,Your Learning Pathway: Get Certified for Career Success,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-c81544/,Certification
